"Domain","Base Domain","URL","Branch","Agency","State","Redirect","Sources","Compliant with M-15-13 and BOD 18-01","Enforces HTTPS","Strict Transport Security (HSTS)","Free of RC4/3DES and SSLv2/SSLv3","3DES","RC4","SSLv2","SSLv3","Preloaded"
"bornich.de","bornich.de","https://www.bornich.de","","Bornich","RP","No","dotgov","Yes","Yes","Yes","Yes","No","No","No","No","No"
"borsdorf.de","borsdorf.de","http://borsdorf.de","","Borsdorf","SN","Yes","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"borstel-online.de","borstel-online.de","http://borstel-online.de","","Borstel","NI","No","dotgov","No","No","No","","","","","","No"
"borstorf.de","borstorf.de","http://borstorf.de","","Borstorf","SH","Yes","dotgov","No","No","No","","","","","","No"
"bothel.de","bothel.de","https://www.bothel.de","","Westerwalsede","NI","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"bothkamp.de","bothkamp.de","http://bothkamp.de","","Bothkamp","SH","No","dotgov","No","No","No","","","","","","No"
"bottenbach.de","bottenbach.de","http://bottenbach.de","","Bottenbach","RP","Yes","dotgov","No","No","No","","","","","","No"
"bottrop.de","bottrop.de","https://www.bottrop.de","","Bottrop","NW","No","dotgov","No","Yes","No","No","No","Yes","No","No","No"
"bous.de","bous.de","http://bous.de","","Bous","SL","No","dotgov","No","No","No","","","","","","No"
"bovenau.de","bovenau.de","http://bovenau.de","","Bovenau","SH","No","dotgov","No","No","No","","","","","","No"
"bovenden.de","bovenden.de","https://www.bovenden.de","","Bovenden","NI","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"boxberg-ol.de","boxberg-ol.de","http://boxberg-ol.de","","Boxberg/O.L.","SN","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"boxberg.de","boxberg.de","http://boxberg.de","","Boxberg","BW","No","dotgov","No","No","No","","","","","","No"
"bpatg.de","bpatg.de","http://www.bpatg.de","","Bundespatentgericht","","Yes","dotgov","No","No","No","","","","","","No"
"bpb.de","bpb.de","http://www.bpb.de","","Bundeszentrale für politische Bildung","","No","dotgov","No","No","No","No","Yes","No","No","No","No"
"brackel.de","brackel.de","http://brackel.de","","Brackel","NI","No","dotgov","No","No","No","","","","","","No"
"brackenheim.de","brackenheim.de","https://www.brackenheim.de","","Brackenheim","BW","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"braeunlingen.de","braeunlingen.de","https://www.braeunlingen.de","","Bräunlingen","BW","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"brake.de","brake.de","https://www.brake.de","","Brake","NI","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"brakel.de","brakel.de","https://brakel.de","","Brakel","NW","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"bramsche.de","bramsche.de","https://www.bramsche.de","","Bramsche","NI","No","dotgov","No","Yes","No","No","Yes","Yes","No","Yes","No"
"brand-erbisdorf.de","brand-erbisdorf.de","http://brand-erbisdorf.de","","Brand-Erbisdorf","SN","No","dotgov","No","No","No","","","","","","No"
"brandscheid-eifel.de","brandscheid-eifel.de","https://brandscheid-eifel.de","","Brandscheid","RP","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"braubach.de","braubach.de","http://braubach.de","","Braubach","RP","Yes","dotgov","No","No","No","","","","","","No"
"brauneberg.de","brauneberg.de","https://brauneberg.de","","Brauneberg","RP","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"braunfels.de","braunfels.de","http://braunfels.de","","Braunfels","HE","No","dotgov","No","No","No","","","","","","No"
"braunichswalde.de","braunichswalde.de","http://www.braunichswalde.de","","Braunichswalde","TH","No","dotgov","No","No","No","","","","","","No"
"braunlage.de","braunlage.de","https://www.braunlage.de","","Braunlage","NI","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"braunsbach.de","braunsbach.de","https://www.braunsbach.de","","Braunsbach","BW","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"braunsbedra.de","braunsbedra.de","http://www.braunsbedra.de","","Braunsbedra","ST","No","dotgov","No","No","No","","","","","","No"
"braunschweig.de","braunschweig.de","http://braunschweig.de","","Braunschweig","NI","No","dotgov","No","No","No","No","Yes","No","No","No","No"
"braunshorn.de","braunshorn.de","http://www.braunshorn.de","","Braunshorn","RP","No","dotgov","No","No","No","","","","","","No"
"braunweiler.de","braunweiler.de","http://braunweiler.de","","Braunweiler","RP","No","dotgov","No","No","No","","","","","","No"
"breckerfeld.de","breckerfeld.de","https://breckerfeld.de","","Breckerfeld","NW","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"breddenberg.de","breddenberg.de","https://breddenberg.de","","Breddenberg","NI","Yes","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"breddorf.de","breddorf.de","http://breddorf.de","","Breddorf","NI","Yes","dotgov","No","No","No","","","","","","No"
"bredenbek.de","bredenbek.de","http://www.bredenbek.de","","Bredenbek","SH","No","dotgov","No","No","No","","","","","","No"
"breege.de","breege.de","http://breege.de","","Breege","MV","Yes","dotgov","No","No","No","","","","","","No"
"breidenbach.de","breidenbach.de","https://breidenbach.de","","Breidenbach","HE","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"breiholz.de","breiholz.de","http://breiholz.de","","Breiholz","SH","No","dotgov","No","No","No","","","","","","No"
"breisach.de","breisach.de","https://www.breisach.de","","Breisach am Rhein","BW","No","dotgov","No","Yes","No","No","Yes","Yes","No","Yes","No"
"breitbandatlas.de","breitbandatlas.de","http://breitbandatlas.de","","Bundesministerium für Verkehr und digitale Infrastruktur","","No","dotgov","No","No","No","","","","","","No"
"breitenbach-am-herzberg.de","breitenbach-am-herzberg.de","https://www.breitenbach-am-herzberg.de","","Breitenbach am Herzberg","HE","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"breitenbachpfalz.de","breitenbachpfalz.de","https://www.breitenbachpfalz.de","","Breitenbach","RP","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"breitenberg.de","breitenberg.de","https://breitenberg.de","","Breitenberg","BY","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"breitenbrunn-erzgebirge.de","breitenbrunn-erzgebirge.de","https://breitenbrunn-erzgebirge.de","","Breitenbrunn/Erzgeb.","SN","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"breitenbrunn-schwaben.de","breitenbrunn-schwaben.de","https://www.breitenbrunn-schwaben.de","","Breitenbrunn","BY","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"breitenbrunn.de","breitenbrunn.de","http://breitenbrunn.de","","Breitenbrunn","BY","No","dotgov","No","No","No","","","","","","No"
"breitenfelde.de","breitenfelde.de","http://breitenfelde.de","","Breitenfelde","SH","Yes","dotgov","No","No","No","","","","","","No"
"breitenguessbach.de","breitenguessbach.de","https://www.breitenguessbach.de","","Breitengüßbach","BY","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"breitenheim.de","breitenheim.de","http://breitenheim.de","","Breitenheim","RP","No","dotgov","No","No","No","","","","","","No"
"breitenthal-schwaben.de","breitenthal-schwaben.de","http://breitenthal-schwaben.de","","Breitenthal","BY","No","dotgov","No","No","No","","","","","","No"
"breitenthal.de","breitenthal.de","http://breitenthal.de","","Breitenthal","RP","No","dotgov","No","No","No","","","","","","No"
"breitingen-lonetal.de","breitingen-lonetal.de","https://www.breitingen-lonetal.de","","Breitingen","BW","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"breitnau.de","breitnau.de","http://www.breitnau.de","","Breitnau","BW","No","dotgov","No","No","No","","","","","","No"
"breitungen.de","breitungen.de","http://www.breitungen.de","","Breitungen/Werra","TH","No","dotgov","No","No","No","","","","","","No"
"brekendorf.de","brekendorf.de","http://www.brekendorf.de","","Brekendorf","SH","No","dotgov","No","No","No","","","","","","No"
"breklum.de","breklum.de","http://www.breklum.de","","Breklum","SH","No","dotgov","No","No","No","","","","","","No"
"bremen.de","bremen.de","https://www.bremen.de","","Bremen","HB","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"bremerhaven.de","bremerhaven.de","https://www.bremerhaven.de","","Bremerhaven","HB","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"bremervoerde.de","bremervoerde.de","https://bremervoerde.de","","Bremervörde","NI","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"bremm.info","bremm.info","https://bremm.info","","Bremm","RP","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"brennberg.de","brennberg.de","http://brennberg.de","","Brennberg","BY","No","dotgov","No","No","No","","","","","","No"
"brensbach.de","brensbach.de","http://www.brensbach.de","","Brensbach","HE","No","dotgov","No","No","No","","","","","","No"
"brest.de","brest.de","http://brest.de","","Brest","NI","Yes","dotgov","No","No","No","","","","","","No"
"bretleben.de","bretleben.de","https://bretleben.de","","Bretleben","TH","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"bretten.de","bretten.de","http://www.bretten.de","","Bretten","BW","No","dotgov","No","No","No","","","","","","No"
"bretzenheim.de","bretzenheim.de","https://www.bretzenheim.de","","Bretzenheim","RP","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"bretzfeld.de","bretzfeld.de","https://www.bretzfeld.de","","Bretzfeld","BW","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"breuberg.de","breuberg.de","https://breuberg.de","","Breuberg","HE","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"breuna.de","breuna.de","http://breuna.de","","Breuna","HE","No","dotgov","No","No","No","","","","","","No"
"breunigweiler.de","breunigweiler.de","http://www.breunigweiler.de","","Breunigweiler","RP","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"brey-am-rhein.de","brey-am-rhein.de","http://brey-am-rhein.de","","Brey","RP","Yes","dotgov","No","No","No","","","","","","No"
"brickeln.de","brickeln.de","http://brickeln.de","","Brickeln","SH","No","dotgov","No","No","No","","","","","","No"
"briedel.de","briedel.de","https://briedel.de","","Briedel","RP","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"brieden-eifel.de","brieden-eifel.de","http://brieden-eifel.de","","Brieden","RP","No","dotgov","No","No","No","","","","","","No"
"briedern-mosel.de","briedern-mosel.de","http://briedern-mosel.de","","Briedern","RP","No","dotgov","No","No","No","","","","","","No"
"briesen-mark.de","briesen-mark.de","https://briesen-mark.de","","Briesen (Mark)","BB","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"brieskow-finkenheerd.de","brieskow-finkenheerd.de","http://www.brieskow-finkenheerd.de","","Wiesenau","BB","No","dotgov","No","No","No","","","","","","No"
"brigachtal.de","brigachtal.de","https://www.brigachtal.de","","Brigachtal","BW","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"britz-chorin-oderberg.de","britz-chorin-oderberg.de","https://britz-chorin-oderberg.de","","Hohenfinow","BB","No","dotgov","No","Yes","Yes","No","Yes","No","No","No","No"
"brockel.de","brockel.de","http://brockel.de","","Brockel","NI","Yes","dotgov","No","No","No","","","","","","No"
"brockscheid.de","brockscheid.de","http://brockscheid.de","","Brockscheid","RP","No","dotgov","No","No","No","","","","","","No"
"brockum.de","brockum.de","https://www.brockum.de","","Brockum","NI","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"brodenbach.de","brodenbach.de","http://brodenbach.de","","Brodenbach","RP","No","dotgov","No","No","No","","","","","","No"
"brodersby.de","brodersby.de","http://brodersby.de","","Brodersby-Goltoft","SH","Yes","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"brodersdorf.de","brodersdorf.de","http://brodersdorf.de","","Brodersdorf","SH","No","dotgov","No","No","No","","","","","","No"
"broebberow.de","broebberow.de","http://broebberow.de","","Bröbberow","MV","No","dotgov","No","No","No","","","","","","No"
"brohl-eifel.de","brohl-eifel.de","https://brohl-eifel.de","","Brohl","RP","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"brohltal.de","brohltal.de","http://brohltal.de","","Wassenach","RP","Yes","dotgov","No","No","No","","","","","","No"
"brokdorf-elbe.de","brokdorf-elbe.de","https://www.brokdorf-elbe.de","","Brokdorf","SH","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"brombachtal.de","brombachtal.de","https://brombachtal.de","","Brombachtal","HE","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"brome.de","brome.de","https://www.brome.de","","Brome","NI","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"bromskirchen.de","bromskirchen.de","http://bromskirchen.de","","Bromskirchen","HE","Yes","dotgov","No","No","No","","","","","","No"
"brotterode-trusetal.de","brotterode-trusetal.de","https://brotterode-trusetal.de","","Brotterode-Trusetal","TH","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"bruchhausen-vilsen.de","bruchhausen-vilsen.de","http://bruchhausen-vilsen.de","","Bruchhausen-Vilsen","NI","No","dotgov","No","No","No","No","Yes","No","No","No","No"
"bruchhausen.eu","bruchhausen.eu","http://www.bruchhausen.eu","","Bruchhausen","RP","No","dotgov","No","No","No","","","","","","No"
"bruchkoebel.de","bruchkoebel.de","https://www.bruchkoebel.de","","Bruchköbel","HE","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"bruchmuehlbach-miesau.de","bruchmuehlbach-miesau.de","https://www.bruchmuehlbach-miesau.de","","Lambsborn","RP","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"bruchsal.de","bruchsal.de","https://www.bruchsal.de","","Bruchsal","BW","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"bruchweiler-baerenbach.de","bruchweiler-baerenbach.de","http://bruchweiler-baerenbach.de","","Bruchweiler-Bärenbach","RP","No","dotgov","No","No","No","","","","","","No"
"bruchweiler.de","bruchweiler.de","http://bruchweiler.de","","Bruchweiler","RP","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"bruckberg.de","bruckberg.de","https://www.bruckberg.de","","Bruckberg","BY","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"bruckberg.org","bruckberg.org","https://www.bruckberg.org","","Bruckberg","BY","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"bruckmuehl.de","bruckmuehl.de","https://www.bruckmuehl.de","","Bruckmühl","BY","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"bruecken-nahe.de","bruecken-nahe.de","http://bruecken-nahe.de","","Brücken","RP","No","dotgov","No","No","No","","","","","","No"
"bruecken.de","bruecken.de","http://bruecken.de","","Brücken","RP","Yes","dotgov","No","No","No","","","","","","No"
"brueggen.de","brueggen.de","https://brueggen.de","","Brüggen","NW","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"bruehl-baden.de","bruehl-baden.de","https://www.bruehl-baden.de","","Brühl","BW","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"bruehl.de","bruehl.de","https://www.bruehl.de","","Brühl","NW","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"brunnthal.de","brunnthal.de","https://brunnthal.de","","Brunnthal","BY","No","dotgov","Yes","Yes","Yes","Yes","No","No","No","No","Ready"
"brunsbuettel.de","brunsbuettel.de","https://www.brunsbuettel.de","","Brunsbüttel","SH","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"brunsmark.de","brunsmark.de","https://brunsmark.de","","Brunsmark","SH","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"brunstorf.info","brunstorf.info","https://www.brunstorf.info","","Brunstorf","SH","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"bruschied.eu","bruschied.eu","https://www.bruschied.eu","","Bruschied","RP","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"bruttig-fankel.de","bruttig-fankel.de","https://bruttig-fankel.de","","Bruttig-Fankel","RP","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"bsg.bund.de","bsg.bund.de","https://www.bsg.bund.de","","Bundessozialgericht","","No","dotgov","No","Yes","No","","","","","","No"
"bsh.de","bsh.de","https://www.bsh.de","","Bundesamt für Seeschifffahrt und Hydrographie","","No","dotgov","Yes","Yes","Yes","Yes","No","No","No","No","No"
"bsi.bund.de","bsi.bund.de","https://www.bsi.bund.de","","Bundesamt für Sicherheit in der Informationstechnik","","No","dotgov","Yes","Yes","Yes","","","","","","No"
"bspc2007.de","bspc2007.de","http://bspc2007.de","","Bundestag","","Yes","dotgov","No","No","No","","","","","","No"
"bstu.bund.de","bstu.bund.de","https://bstu.bund.de","","Bundesbeauftragter für die Unterlagen des Staatssicherheitsdienstes der ehemaligen DDR","","Yes","dotgov","Yes","Yes","Yes","Yes","No","No","No","No","No"
