"Domain","URL","Branch","Agency","State","Redirect","Uses HTTPS","Enforces HTTPS","Strict Transport Security (HSTS)","Preloaded (recommended)","SSL Labs Grade"
"bischofsheim-rhoen.de","http://www.bischofsheim-rhoen.de","","Bischofsheim an der Rhön","BY","Yes","No","","","",""
"neusorg.de","http://www.neusorg.de","","Neusorg","BY","No","No","","","",""
"amt-barth.de","http://www.amt-barth.de","","Pruchten","MV","No","No","","","",""
"schillerstadt-marbach.de","http://www.schillerstadt-marbach.de","","Marbach am Neckar","BW","No","Yes","No","No","",""
"pleystein.de","http://pleystein.de","","Pleystein","BY","No","No","","","",""
"karlshuld.de","http://karlshuld.de","","Karlshuld","BY","No","No","","","",""
"strassenhaus.de","http://www.strassenhaus.de","","Straßenhaus","RP","No","No","","","",""
"boltenhagen.de","https://www.boltenhagen.de","","Boltenhagen","MV","No","Yes","Yes","No","",""
"eppishausen.de","http://www.eppishausen.de","","Eppishausen","BY","No","No","","","",""
"odernheim.de","http://odernheim.de","","Odernheim am Glan","RP","No","No","","","",""
"vg-salzwedel-land.de","http://www.vg-salzwedel-land.de","","Kuhfelde","ST","Yes","No","","","",""
"obernheim.de","http://www.obernheim.de","","Obernheim","BW","No","No","","","",""
"waren-mueritz.de","http://waren-mueritz.de","","Waren (Müritz)","MV","No","No","","","",""
"rosa-georgenzell.de","http://rosa-georgenzell.de","","Rosa","TH","No","No","","","",""
"loehne.de","http://www.loehne.de","","Löhne","NW","No","No","","","",""
"frei-laubersheim.de","http://www.frei-laubersheim.de","","Frei-Laubersheim","RP","Yes","No","","","",""
"falkensee.de","https://www.falkensee.de","","Falkensee","BB","No","Yes","Yes","Yes","",""
"gemeinde-negenborn.de","http://gemeinde-negenborn.de","","Negenborn","NI","No","No","","","",""
"gruenberg.de","http://gruenberg.de","","Grünberg","HE","No","No","","","",""
"belm.de","http://www.belm.de","","Belm","NI","No","No","","","",""
"edling.de","http://www.edling.de","","Edling","BY","No","No","","","",""
"stadt-kaub.de","http://www.stadt-kaub.de","","Kaub","RP","Yes","No","","","",""
"querfurt.de","http://www.querfurt.de","","Querfurt","ST","No","No","","","",""
"stoltebuell.de","http://stoltebuell.de","","Stoltebüll","SH","No","No","","","",""
"nortmoor.de","http://nortmoor.de","","Nortmoor","NI","No","No","","","",""
"wiesenburgmark.de","http://www.wiesenburgmark.de","","Wiesenburg/Mark","BB","No","No","","","",""
"gemeinde-uttenweiler.de","http://www.gemeinde-uttenweiler.de","","Uttenweiler","BW","Yes","No","","","",""
"lenningen.de","http://www.lenningen.de","","Lenningen","BW","No","No","","","",""
"gemeinde-kefenrod.de","https://www.gemeinde-kefenrod.de","","Kefenrod","HE","No","Yes","Yes","Yes","",""
"trimbs.de","http://trimbs.de","","Trimbs","RP","No","No","","","",""
"bad-schwalbach.de","http://www.bad-schwalbach.de","","Bad Schwalbach","HE","No","No","","","",""
"nellingen.de","http://www.nellingen.de","","Nellingen","BW","No","No","","","",""
"grafing.de","http://grafing.de","","Grafing bei München","BY","No","Yes","No","No","",""
"stadt-ennigerloh.de","http://www.stadt-ennigerloh.de","","Ennigerloh","NW","No","No","","","",""
"gerolsbach.de","http://www.gerolsbach.de","","Gerolsbach","BY","No","No","","","",""
"horstmar.de","https://www.horstmar.de","","Horstmar","NW","No","Yes","Yes","No","",""
"offenau.de","http://www.offenau.de","","Offenau","BW","No","No","","","",""
"heltersberg.de","http://www.heltersberg.de","","Heltersberg","RP","No","No","","","",""
"marburg.de","https://www.marburg.de","","Marburg","HE","No","Yes","Yes","Yes","",""
"wiemersdorf.de","http://wiemersdorf.de","","Wiemersdorf","SH","No","No","","","",""
"knuellwald.de","http://www.knuellwald.de","","Knüllwald","HE","No","No","","","",""
"staudach-egerndach.de","http://www.staudach-egerndach.de","","Staudach-Egerndach","BY","No","No","","","",""
"hirschau.de","http://hirschau.de","","Hirschau","BY","No","No","","","",""
"jahnsdorf-erzgeb.de","http://www.jahnsdorf-erzgeb.de","","Jahnsdorf/Erzgeb.","SN","No","No","","","",""
"blaibach.de","http://blaibach.de","","Blaibach","BY","No","No","","","",""
"kuerten.de","http://www.kuerten.de","","Kürten","NW","No","No","","","",""
"badelster.de","http://badelster.de","","Bad Elster","SN","No","No","","","",""
"hammersbach.de","http://www.hammersbach.de","","Hammersbach","HE","No","No","","","",""
"breckerfeld.de","http://breckerfeld.de","","Breckerfeld","NW","No","No","","","",""
"gemeinde-piding.de","http://www.gemeinde-piding.de","","Piding","BY","No","No","","","",""
"kutzenhausen.de","http://www.kutzenhausen.de","","Kutzenhausen","BY","No","No","","","",""
"urspringen.de","http://www.urspringen.de","","Urspringen","BY","No","No","","","",""
"volkertshausen.de","http://volkertshausen.de","","Volkertshausen","BW","No","No","","","",""
"konz.de","http://www.konz.de","","Konz","RP","Yes","No","","","",""
"kleinobringen.de","http://kleinobringen.de","","Kleinobringen","TH","No","No","","","",""
"lauterbach-hessen.de","http://www.lauterbach-hessen.de","","Lauterbach (Hessen)","HE","No","No","","","",""
"neukirch-lausitz.de","http://neukirch-lausitz.de","","Neukirch/Lausitz","SN","No","No","","","",""
"langdorf.de","http://www.langdorf.de","","Langdorf","BY","No","No","","","",""
"amt-doberan-land.de","http://www.amt-doberan-land.de","","Hohenfelde","MV","No","No","","","",""
"marzling.de","http://marzling.de","","Marzling","BY","No","No","","","",""
"maehring.de","http://www.maehring.de","","Mähring","BY","No","No","","","",""
"kallmuenz.de","http://www.kallmuenz.de","","Kallmünz","BY","No","No","","","",""
"heddesbach.de","http://www.heddesbach.de","","Heddesbach","BW","No","No","","","",""
"rech-weindorf.de","http://rech-weindorf.de","","Rech","RP","No","No","","","",""
"teisendorf.de","http://www.teisendorf.de","","Teisendorf","BY","No","No","","","",""
"altenbeuthen.de","http://altenbeuthen.de","","Altenbeuthen","TH","No","No","","","",""
"kolitzheim.de","http://kolitzheim.de","","Kolitzheim","BY","No","No","","","",""
"gemeinde-boehen.de","http://www.gemeinde-boehen.de","","Böhen","BY","No","No","","","",""
"stralendorf.de","http://stralendorf.de","","Stralendorf","MV","No","No","","","",""
"markt-indersdorf.de","http://markt-indersdorf.de","","Markt Indersdorf","BY","No","No","","","",""
"klingenthal.de","http://klingenthal.de","","Klingenthal","SN","No","No","","","",""
"arnstein-harz.de","https://www.arnstein-harz.de","","Arnstein","ST","No","Yes","Yes","Yes","",""
"leonberg.de","http://leonberg.de","","Leonberg","BW","No","Yes","No","No","",""
"moernsheim.de","http://www.moernsheim.de","","Mörnsheim","BY","No","No","","","",""
"bebra.de","http://www.bebra.de","","Bebra","HE","Yes","No","","","",""
"amerang.de","http://amerang.de","","Amerang","BY","No","No","","","",""
"zarrentin.de","http://www.zarrentin.de","","Kogel","MV","Yes","No","","","",""
"ahorntal.de","http://www.ahorntal.de","","Ahorntal","BY","No","No","","","",""
"wesseling.de","http://wesseling.de","","Wesseling","NW","No","No","","","",""
"gemeinde-schkopau.de","http://www.gemeinde-schkopau.de","","Schkopau","ST","No","No","","","",""
"holzheim.de","http://holzheim.de","","Holzheim","BY","No","No","","","",""
"neustadt-dosse.de","http://www.neustadt-dosse.de","","Neustadt","BB","No","No","","","",""
"stadt-rodalben.de","http://stadt-rodalben.de","","Rodalben","RP","No","No","","","",""
"ahorn.de","http://www.ahorn.de","","Ahorn","BY","No","No","","","",""
"badiburg.de","http://badiburg.de","","Bad Iburg","NI","No","No","","","",""
"oberhausen-nahe.de","http://www.oberhausen-nahe.de","","Oberhausen an der Nahe","RP","No","No","","","",""
"stadt-hecklingen.de","http://www.stadt-hecklingen.de","","Hecklingen","ST","No","No","","","",""
"gemeinde-gruenwald.de","http://www.gemeinde-gruenwald.de","","Grünwald","BY","No","No","","","",""
"fruecht.info","http://fruecht.info","","Frücht","RP","No","No","","","",""
"olching.de","http://www.olching.de","","Olching","BY","No","No","","","",""
"guenzburg.de","http://www.guenzburg.de","","Günzburg","BY","No","No","","","",""
"wilthen.de","http://www.wilthen.de","","Wilthen","SN","No","No","","","",""
"obersteinebach.de","http://obersteinebach.de","","Obersteinebach","RP","No","No","","","",""
"moringen.de","http://www.moringen.de","","Moringen","NI","No","No","","","",""
"niederkassel.de","http://www.niederkassel.de","","Niederkassel","NW","No","No","","","",""
"muehlau-sachsen.de","http://www.muehlau-sachsen.de","","Mühlau","SN","No","No","","","",""
"oberursel.de","http://www.oberursel.de","","Oberursel","HE","No","No","","","",""
"eisenhuettenstadt.de","http://eisenhuettenstadt.de","","Eisenhüttenstadt","BB","No","No","","","",""
"kieselbronn.de","https://www.kieselbronn.de","","Kieselbronn","BW","No","Yes","Yes","No","",""
"gemeinde-tunau.de","http://www.gemeinde-tunau.de","","Tunau","BW","No","No","","","",""
"gemeinde-gossel.de","http://www.gemeinde-gossel.de","","Gossel","TH","No","No","","","",""
"gemeinde-melsbach.de","http://gemeinde-melsbach.de","","Melsbach","RP","No","No","","","",""
"roetgen.de","http://www.roetgen.de","","Roetgen","NW","No","No","","","",""
"rattiszell.de","http://www.rattiszell.de","","Rattiszell","BY","No","No","","","",""
"thandorf.de","http://www.thandorf.de","","Thandorf","MV","No","No","","","",""
"hachenburg-vg.de","http://www.hachenburg-vg.de","","Astert","RP","No","No","","","",""
"essen-oldb.de","http://essen-oldb.de","","Essen (Oldenburg)","NI","No","No","","","",""
"stadt-boehlen.de","http://www.stadt-boehlen.de","","Böhlen","SN","No","No","","","",""
"gemeinde-muenster.de","http://gemeinde-muenster.de","","Münster","BY","No","No","","","",""
"quarnstedt.de","http://quarnstedt.de","","Quarnstedt","SH","No","No","","","",""
"erpolzheim.de","http://erpolzheim.de","","Erpolzheim","RP","No","No","","","",""
"schillingsfuerst.de","http://www.schillingsfuerst.de","","Schillingsfürst","BY","No","No","","","",""
"sonsbeck.de","http://www.sonsbeck.de","","Sonsbeck","NW","No","Yes","No","No","",""
"weismain.de","http://weismain.de","","Weismain","BY","No","No","","","",""
"leutershausen.de","http://www.leutershausen.de","","Leutershausen","BY","No","No","","","",""
"mengen.de","http://www.mengen.de","","Mengen","BW","No","No","","","",""
"gerstungen.de","http://www.gerstungen.de","","Gerstungen","TH","No","No","","","",""
"wollershausen.de","http://www.wollershausen.de","","Wollershausen","NI","No","No","","","",""
"haschbach-am-remigiusberg.de","http://www.haschbach-am-remigiusberg.de","","Haschbach am Remigiusberg","RP","Yes","No","","","",""
"gross-bieberau.de","http://www.gross-bieberau.de","","Groß-Bieberau","HE","No","No","","","",""
"hardegsen.de","http://www.hardegsen.de","","Hardegsen","NI","No","No","","","",""
"oberweissbach.de","http://oberweissbach.de","","Oberweißbach/Thüringer Wald","TH","No","No","","","",""
"krostitz.de","http://www.krostitz.de","","Krostitz","SN","No","No","","","",""
"bernkastel.de","http://www.bernkastel.de","","Bernkastel-Kues","RP","No","No","","","",""
"breidenbach.de","http://breidenbach.de","","Breidenbach","HE","No","No","","","",""
"gemeinderumohr.de","http://gemeinderumohr.de","","Rumohr","SH","No","No","","","",""
"stadt-laucha.de","http://www.stadt-laucha.de","","Laucha an der Unstrut","ST","No","No","","","",""
"neuruppin.de","http://neuruppin.de","","Neuruppin","BB","No","No","","","",""
"arzbach.de","http://www.arzbach.de","","Arzbach","RP","No","No","","","",""
"altendiez.de","http://www.altendiez.de","","Altendiez","RP","No","No","","","",""
"oberndorf-am-lech.de","http://oberndorf-am-lech.de","","Oberndorf am Lech","BY","No","No","","","",""
"rettenbach-am-auerberg.de","http://www.rettenbach-am-auerberg.de","","Rettenbach am Auerberg","BY","Yes","No","","","",""
"strasskirchen.de","http://strasskirchen.de","","Straßkirchen","BY","No","No","","","",""
"trebsen.de","http://www.trebsen.de","","Trebsen/Mulde","SN","No","No","","","",""
"dohma.de","http://www.dohma.de","","Dohma","SN","No","No","","","",""
"gemeinde-brachttal.de","http://www.gemeinde-brachttal.de","","Brachttal","HE","Yes","No","","","",""
"hausen-ob-verena.de","http://www.hausen-ob-verena.de","","Hausen ob Verena","BW","No","No","","","",""
"gemeinde-roethenbach-allgaeu.de","http://www.gemeinde-roethenbach-allgaeu.de","","Röthenbach (Allgäu)","BY","Yes","No","","","",""
"gemeinde-ilmtal.de","http://www.gemeinde-ilmtal.de","","Ilmtal","TH","Yes","No","","","",""
"gemeinde-lumpzig.de","http://www.gemeinde-lumpzig.de","","Lumpzig","TH","No","No","","","",""
"markt-markt-taschendorf.de","http://markt-markt-taschendorf.de","","Markt Taschendorf","BY","No","No","","","",""
"kleinblittersdorf.de","https://www.kleinblittersdorf.de","","Kleinblittersdorf","SL","No","Yes","Yes","No","",""
"bargteheide-land.eu","http://bargteheide-land.eu","","Tremsbüttel","SH","No","No","","","",""
"duelmen.de","http://www.duelmen.de","","Dülmen","NW","No","Yes","No","No","",""
"ellingstedt.de","http://ellingstedt.de","","Ellingstedt","SH","No","No","","","",""
"mackenro.de","http://www.mackenro.de","","Mackenrode","TH","No","No","","","",""
"gemeinde-haag.de","http://www.gemeinde-haag.de","","Haag an der Amper","BY","No","No","","","",""
"augustusburg.de","https://augustusburg.de","","Augustusburg","SN","No","Yes","Yes","No","",""
"moerschbach.de","http://www.moerschbach.de","","Mörschbach","RP","No","No","","","",""
"gemeinde-pohnsdorf.de","http://www.gemeinde-pohnsdorf.de","","Pohnsdorf","SH","No","No","","","",""
"beckingen.de","http://www.beckingen.de","","Beckingen","SL","No","No","","","",""
"harztor.de","http://www.harztor.de","","Harztor","TH","Yes","No","","","",""
"egling.com","http://www.egling.com","","Egling an der Paar","BY","No","No","","","",""
"hengersberg.de","http://hengersberg.de","","Hengersberg","BY","No","No","","","",""
"kirchgellersen.de","http://kirchgellersen.de","","Kirchgellersen","NI","No","No","","","",""
"mainhausen.de","https://www.mainhausen.de","","Mainhausen","HE","No","Yes","Yes","No","",""
"gemeinde-siggelkow.de","http://www.gemeinde-siggelkow.de","","Siggelkow","MV","No","No","","","",""
"velpke.de","http://www.velpke.de","","Bahrdorf","NI","No","No","","","",""
"nonnweiler.de","https://www.nonnweiler.de","","Nonnweiler","SL","No","Yes","Yes","No","",""
"vgwaldfischbach-burgalben.de","http://www.vgwaldfischbach-burgalben.de","","Horbach","RP","No","No","","","",""
"bernhardswald.de","http://bernhardswald.de","","Bernhardswald","BY","No","No","","","",""
"stadt-steinheim.de","http://www.stadt-steinheim.de","","Steinheim an der Murr","BW","No","No","","","",""
"gemeinde-katzhuette.de","http://www.gemeinde-katzhuette.de","","Katzhütte","TH","No","No","","","",""
"karlskron.de","http://www.karlskron.de","","Karlskron","BY","No","No","","","",""
"stollberg-erzgebirge.de","http://www.stollberg-erzgebirge.de","","Stollberg/Erzgeb.","SN","No","No","","","",""
"eglfing.de","http://www.eglfing.de","","Eglfing","BY","No","No","","","",""
"osterburken.de","http://www.osterburken.de","","Osterburken","BW","No","No","","","",""
"romrod.de","http://www.romrod.de","","Romrod","HE","No","No","","","",""
"silberstedt.de","http://silberstedt.de","","Silberstedt","SH","No","No","","","",""
"flein.de","http://www.flein.de","","Flein","BW","No","No","","","",""
"gemeinde-steinberg.de","http://www.gemeinde-steinberg.de","","Steinberg","SN","No","No","","","",""
"saarlouis.de","https://saarlouis.de","","Saarlouis","SL","No","Yes","Yes","No","",""
"himmelstadt.de","http://www.himmelstadt.de","","Himmelstadt","BY","No","No","","","",""
"grossschweidnitz.de","http://www.grossschweidnitz.de","","Großschweidnitz","SN","No","No","","","",""
"alsenz-obermoschel.de","http://www.alsenz-obermoschel.de","","Waldgrehweiler","RP","No","No","","","",""
"breuberg.de","http://www.breuberg.de","","Breuberg","HE","No","No","","","",""
"tuebingen.de","http://tuebingen.de","","Tübingen","BW","No","Yes","No","No","",""
"kleinmachnow.de","http://www.kleinmachnow.de","","Kleinmachnow","BB","No","No","","","",""
"welschbillig.de","http://www.welschbillig.de","","Welschbillig","RP","No","No","","","",""
"amtusedom-sued.de","http://amtusedom-sued.de","","Koserow","MV","No","No","","","",""
"frankenau.de","https://www.frankenau.de","","Frankenau","HE","No","Yes","Yes","Yes","",""
"berndorf-vulkaneifel.de","http://www.berndorf-vulkaneifel.de","","Berndorf","RP","No","No","","","",""
"stockstadt.de","http://www.stockstadt.de","","Stockstadt am Rhein","HE","Yes","No","","","",""
"jueterbog.eu","https://www.jueterbog.eu","","Jüterbog","BB","No","Yes","Yes","Yes","",""
"pforzheim.de","http://www.pforzheim.de","","Pforzheim","BW","No","Yes","No","No","",""
